code,year,Manip,Readty,Analy,Turn,Roe,Lev,Size,Comstate,Roc,PE,PS,Eps,Opps,Rps,Ncfops,IO,MO,ED,Beta,PB,sector,TOPSalary,Readty_predicted,Readty2,Lnma,Equity,Same,Digital,Big4
sz.300339,2017,0,12.31071329,2.995732274,257.287835,0.066809,0.3143,5446279252,0,-0.315,23.5813,5.7021,0.17,0.18,1.51,-0.47,41.713,9.9378,4.2736,1.55018,2.44854375,I,15.06827381,12.50004747,12.79144799,0,0,1,1,0
sz.300340,2017,3,12.39945387,3.36729583,785.795294,0.083815,0.588,3444812383,0,0.0932,64.2515,8.6949,1.15,1.24,11.2,-0.3,37.1386,22.0429,0.6527,1.75588,4.67257175,C,14.2926766,11.80844277,12.86640089,1.386294361,0,0,0,0
sz.300341,2017,0,13.07136917,0,185.140721,0.119611,0.1418,1294659207,0,-0.3826,29.8265,4.6917,0.17,0.2,1.12,0.17,71.0847,0.1361,2.3393,1.21937,4.138371,C,14.90339922,12.42589676,13.57360007,0,0,0,0,0
sz.300342,2017,0,12.24848119,2.833213344,170.368021,0.140923,0.2271,1768420234,0,-0.0866,39.4726,10.6662,0.11,0.12,0.45,0.21,62.5443,52.9345,1.4192,1.32307,5.31217475,C,13.85473223,11.50133471,12.75289964,0,0,0,0,0
sz.300348,2017,0,12.4062946,2.63905733,454.134422,0.081243,0.2593,1467399503,0,-0.3937,79.2296,6.926,0.09,0.1,1.7,-0.62,8.6195,39.6421,3.7265,2.02928,5.886362,I,15.20183017,12.54100252,12.87054914,0,0,0,1,0
sz.300349,2017,1,14.72542705,2.890371758,361.183622,0.115671,0.2459,4028788280,0,0.2441,61.6239,11.0245,0.74,0.85,4.08,0.71,42.397,16.8434,0.9837,1.45521,2.67388975,I,14.15554857,11.70369795,15.20336127,0.693147181,0,1,0,0
sz.300351,2017,2,16.16824005,2.772588722,324.000599,0.061285,0.1382,3362930402,0,-0.4468,33.1543,5.7166,0.32,0.35,2.21,-0.21,12.1911,40.3858,2.1151,1.47119,2.543747,C,13.9465397,11.43483173,16.65907851,1.098612289,0,0,0,0
sz.300354,2017,1,12.05210621,0,603.315818,0.013131,0.1301,399911815.6,0,-0.4795,499.9303,13.5351,0.01,0.01,0.6,-0.04,3.4101,52.6648,3.815,2.23635,6.39508025,C,13.68710998,11.3149408,12.54047017,0.693147181,0,1,0,0
sz.300357,2017,2,17.96916844,1.791759469,227.607148,0.232265,0.0555,848311200.9,0,0.4052,52.8344,25.4813,0.92,1.07,1.82,0.73,60.3302,15.1309,1.8621,1.20365,9.21733125,C,14.27678936,11.8032204,18.48589255,1.098612289,0,1,0,1
sz.300358,2017,0,13.47969769,2.197224577,282.005645,0.069174,0.4138,3955484694,16857142,-0.315,40.1758,5.8158,0.32,0.31,2.03,-0.07,62.2219,3.5114,2.0704,1.43979,3.5649075,C,13.83118802,11.53410371,13.94574926,0,0,1,0,0
sz.300359,2017,1,10.60971217,1.098612289,610.00436,0.032037,0.2228,2861355338,0,-0.5119,54.9488,6.2653,0,0.01,1.07,-0.39,13.9753,37.0656,1.9697,2.02931,3.753783,I,14.30175718,11.85347265,11.10702582,0.693147181,0,0,1,0
sz.300360,2017,1,12.74134032,1.386294361,242.026034,0.076619,0.194,2550857932,0,-0.422,20.3555,3.8149,0.11,0.11,0.53,0.38,34.9564,24.1635,1.0697,1.641,3.6784555,C,14.18424321,11.74807256,13.24320788,0.693147181,0,1,0,0
sz.300363,2017,0,13.05524574,2.079441542,277.11673,0.078115,0.4912,2848065908,0,-0.3382,36.5345,4.2484,0.17,0.19,1.95,0.47,6.0443,35.1872,1.5066,1.53212,4.56891525,C,15.19023854,12.46176368,13.52997711,0,0,0,0,0
sz.300366,2017,0,12.83655815,2.708050201,547.223009,0.058397,0.1997,3722450506,0,-0.295,53.6239,5.6734,0.15,0.16,1.56,-0.24,13.4296,51.4295,0.7394,2.14569,2.7661965,I,14.45525749,11.94760212,13.31474172,0,0,1,1,0
sz.300368,2017,0,14.58539444,0.693147181,619.541053,-0.181365,0.3335,1636420378,0,-0.6068,183.0206,6.9848,-0.03,-0.1,0.54,-0.38,40.0588,21.1949,2.9692,2.31663,5.74166925,C,14.02941234,11.74980733,15.05038241,0,0,1,1,0
sz.300369,2017,0,12.48438632,2.564949357,436.386684,0.053167,0.2381,3761452845,0,-0.4642,37.1988,6.7095,-0.07,-0.1,0.66,-0.11,42.9441,10.8323,1.7465,1.51237,3.6525415,I,15.08785232,12.56413072,12.95764026,0,0,1,0,0
sz.300370,2017,2,13.44329576,1.386294361,397.225998,0.075789,0.6283,4247719887,0,-0.3351,37.5539,3.9387,0.02,0.05,0.82,-0.4,9.8959,31.8134,0.8588,1.54403,3.165141,C,14.82871055,12.2201008,13.9203832,1.098612289,0,0,1,0
sz.300371,2017,0,12.64320996,0,1069.83017,0.108386,0.0793,653813290.6,0,-0.5163,41.4395,10.6711,0.29,0.32,1.21,0.17,3.0218,44.9645,1.5811,2.31622,5.1688115,C,14.2344189,11.7983372,13.14141432,0,0,0,0,0
sz.300373,2017,1,12.34155877,2.708050201,554.235614,0.117496,0.3088,3289133322,0,0.5229,63.7524,11.898,0.15,0.17,0.87,0.36,76.4573,0.6123,1.3188,1.94371,5.08683425,C,14.76178757,12.47277253,12.82991787,0.693147181,0,0,0,0
sz.300378,2017,0,13.31191125,1.945910149,352.367565,0.050007,0.375,1978681508,0,-0.3768,76.7557,3.4296,0.07,0.12,1.16,0.33,60.5927,0.0944,3.0058,2.13758,3.711811,I,15.24342683,12.77737011,13.77982663,0,0,0,1,0
sh.600004,2017,1,10.59990559,3.044522438,223.45586,0.106342,0.3295,22519539139,0,0.5128,21.3051,4.9328,0.57,0.78,2.38,0.77,71.4111,0.0944,2.0217,1.13415,1.8311195,G,14.82532843,12.35214395,11.08993161,0.693147181,1,1,0,0
sh.600009,2017,0,10.00016342,3.135494216,152.566182,0.146561,0.075,27547399507,833482051,0.6972,27.9444,12.4768,1.4,1.83,3.12,1.44,86.1569,0,0.7958,0.18006,2.97387875,G,14.78829542,12.18053457,10.48518876,0,1,0,0,0
sh.600010,2017,1,10.96812665,0.693147181,154.667735,0.04178,0.6622,1.46642E+11,13907821061,0.2344,160.9346,3.6141,0.03,0.04,0.77,0.09,80.2048,0,0.5447,1.13348,2.2324515,C,13.84010658,11.64371864,11.44158093,0.693147181,1,0,0,0
sh.600011,2017,0,17.2158483,2.63905733,37.456052,0.02374,0.7565,3.78694E+11,0,-0.1248,12.0367,0.6789,0.19,0.43,10.58,1.42,90.1873,0,0.3539,0.34482,1.1443535,D,14.6839551,12.28117607,17.69369608,0,1,0,0,1
sh.600012,2017,1,12.20615526,0.693147181,105.593363,0.116359,0.2925,14176003506,0,-0.3329,17.9592,7.3004,0.5,1.01,1.84,0.88,85.8596,0,0.9593,1.256,2.31246,G,14.09692377,11.76313319,12.70017303,0.693147181,1,0,0,1
sh.600019,2017,0,14.81000002,3.044522438,100.012447,0.116585,0.5018,3.50235E+11,0,0.3606,15.4802,0.7757,0.53,0.68,11.39,0.59,85.3657,0.0215,0.1977,0.82327,0.96767925,C,15.71840897,13.12716001,15.29867096,0,1,0,0,1
sh.600023,2017,1,9.604144399,2.079441542,42.62817,0.07122,0.3907,1.12844E+11,0,-0.0184,12.1054,1.8504,0.28,0.35,2.76,0.54,86.8566,0,0.2033,0.08547,1.10303825,D,14.56956514,12.11354315,10.07315198,0.693147181,1,0,0,1
sh.600026,2017,0,13.28200431,2.302585093,163.584817,0.063265,0.532,60384730710,0,-0.1013,12.8869,1.875,0.31,0.47,2.66,0.6,75.9455,0,0.3235,1.07455,0.952726,G,15.32918641,12.77579866,13.76049159,0,1,0,0,0
sh.600027,2017,0,11.8796814,2.48490665,69.850241,0.0103,0.7438,2.16279E+11,1150000000,-0.2505,16.3652,0.5776,0,0.05,2.63,0.97,84.0873,0.0001,0.3547,0.50732,0.8034345,D,14.60931767,12.21531196,12.35199943,0,1,0,0,1
sh.600029,2017,0,13.26144454,3.218875825,246.7702,0.119248,0.7153,2.18329E+11,0,0.698,19.7875,1.0475,0.7,1.32,13.69,1.7,82.6071,0,0.7548,0.4498,1.53394425,G,15.43192428,12.85012226,13.76227018,0,1,0,0,1
sh.600031,2017,0,11.58785734,3.583518938,228.125346,0.082057,0.5471,58237690000,0,0.4869,85.9938,2.9876,0.24,0.31,3.67,0.9,52.4321,4.903,0.3691,1.19486,2.4136265,C,15.41441337,12.82481405,12.07937022,0,0,0,0,0
sh.600038,2017,0,13.21208151,3.295836866,252.285483,0.063079,0.6658,22501369874,0,-0.039,64.0204,2.1905,0.46,0.57,13.23,-0.55,77.6568,0.0017,1.0237,1.28485,3.75558475,C,14.26677788,11.91928185,13.67813132,0,1,0,0,0
sh.600039,2017,0,12.5421932,2.302585093,210.427145,0.081258,0.8028,73020801373,204603580,-0.1414,16.538,0.4881,0.12,0.16,5.95,-0.11,65.187,0.0017,0.3233,1.2708,1.2071745,E,14.32857428,11.97609055,13.02907941,0,1,0,0,0
sh.600048,2017,1,10.25124882,3.583518938,163.564512,0.146064,0.7728,6.96452E+11,0,0.5498,13.018,1.0843,0.22,0.33,1.78,-2.6,67.9484,0.2462,0.3028,0.6055,0.9814235,K,16.14083524,13.5146119,10.73540538,0.693147181,1,0,0,0
sh.600052,2017,1,11.70178645,0,159.658635,0.081652,0.5622,5275494338,0,-0.4616,8.0467,1.899,0.05,0,0.23,0.17,46.4191,0.0057,0.2471,1.28904,2.03529425,R,13.61461884,11.31978722,12.19069055,0.693147181,0,1,0,0
sh.600054,2017,1,12.35937166,3.610917913,166.292561,0.100039,0.1204,4778383578,0,-0.1109,29.9161,6.3882,0.46,0.95,2.57,0.63,53.2717,0.0057,1.6828,0.63293,2.92743625,N,14.19818526,11.72731613,12.84527903,0.693147181,1,0,0,0
sh.600057,2017,1,12.41787906,2.48490665,140.977841,0.065261,0.6478,45556027737,13452915,-0.2249,23.5723,0.099,0.42,0.7,123.08,-4.75,73.6422,0.0001,0.0261,1.27587,0.9172465,L,15.55328909,12.94122858,12.89284263,0.693147181,1,0,0,0
sh.600060,2017,0,11.65421067,3.091042453,297.719938,0.070257,0.4209,24698133338,0,-0.1227,12.569,0.6174,0.46,0.55,18.15,0.82,70.7479,0.0704,0.6138,0.9626,1.49418625,C,15.20190516,12.63963089,12.14306463,0,1,0,0,0
sh.600062,2017,0,11.56889364,2.995732274,196.086705,0.112999,0.1684,9437896363,183329620,0.336,28.6807,3.9158,0.83,1.05,5.47,1.01,88.048,0.0704,1.9432,0.82153,2.5273555,C,15.77514059,13.10171073,12.06842724,0,1,0,0,1
sh.600063,2017,1,14.96294759,2.302585093,247.69498,0.017672,0.4556,8861720372,125781412,-0.1922,66.1891,2.0327,0.06,0.07,1.78,0.09,44.1013,0.0098,1.0024,1.39232,1.742867,C,13.80161547,11.49610212,15.46336349,0.693147181,1,0,0,0
sh.600066,2017,0,11.80809573,3.713572067,172.373581,0.201887,0.5685,36165405805,0,0.2287,12.9975,1.4864,0.86,0.98,8.58,-1.82,72.4639,0.2881,0.5208,0.27858,3.7125515,C,15.35022514,12.66173141,12.30350653,0,0,0,0,0
sh.600070,2017,1,13.51350999,0.693147181,223.991164,0.072221,0.2787,3604815845,0,-0.3431,47.2587,5.7279,0.25,0.39,2.6,-0.06,37.6091,8.4782,1.5867,0.92515,2.3062395,I,15.12351927,12.47158577,13.99186001,0.693147181,0,0,1,0
sh.600073,2017,0,11.16630866,2.63905733,240.409637,0.079004,0.5127,11278249190,0,-0.2908,40.1583,0.5504,0.32,0.51,18,1.17,44.0516,0.0024,0.3175,1.34114,1.61843675,C,15.14391121,12.54598951,11.64848097,0,1,0,1,0
sh.600079,2017,1,12.35699085,2.63905733,230.553711,0.152958,0.531,35406056078,0,-0.1058,10.9764,1.9585,1.22,1.57,2.82,0,59.0127,0.8943,0.898,0.3861,1.7712365,C,14.70750901,12.04956053,12.85749399,0.693147181,0,0,0,0
sh.600082,2017,1,13.01801053,0,341.18475,0.008457,0.5301,3592639700,0,-0.1898,-43.1541,5.5509,-0.07,-0.06,0.62,0.05,31.9632,0,0.1504,1.52576,2.523895,F,13.91254743,11.59078244,13.50837939,0.693147181,1,1,0,0
sh.600085,2017,0,11.46810249,2.079441542,120.192729,0.120885,0.2961,18708132920,0,0.0274,46.1627,3.657,0.16,0.33,2.03,0.79,79.0148,0,1.2166,0.52363,3.526722,C,14.87017131,12.38387239,11.96041225,0,1,0,0,0
sh.600096,2017,0,11.90480531,1.609437912,203.078107,0.055444,0.9209,63556638578,0,-0.2455,-3.89,0.1785,0.02,0.03,34.79,0.88,70.1088,0.0061,0.2307,1.61744,2.12914,C,14.62501798,12.2641429,12.41733464,0,1,0,0,0
sh.600098,2017,1,11.2107521,0.693147181,144.549328,0.042349,0.5006,38549382720,0,-0.3699,46.8522,0.8758,0.22,0.35,6.41,0.46,80.0254,0.0052,0.2134,0.93577,1.13802825,D,14.42782776,12.03647652,11.6529859,0.693147181,1,0,0,0
sh.600104,2017,0,10.92958321,3.891820298,64.784514,0.152707,0.6239,7.23533E+11,131578947,0.3663,11.4627,0.5016,2.11,3.13,51.22,1.7,89.2014,0.0001,0.2107,0.21126,1.3374205,C,15.48485773,12.73845867,11.41964343,0,1,0,0,1
sh.600105,2017,0,12.28040367,1.609437912,197.870836,0.110208,0.366,4711935381,0,-0.3688,25.9174,2.4372,0.04,0.07,0.82,-0.06,51.2015,0.2172,1.4833,1.34883,2.72862525,C,14.78628985,12.30330344,12.76003493,0,0,0,0,0
sh.600110,2017,3,13.72484477,2.48490665,734.011356,0.091955,0.6203,6217121724,0,-0.1144,161.0922,5.4235,0.1,0.15,1.35,-0.28,16.4906,0.0696,0.606,1.83097,6.368426,C,14.81098246,12.33391409,14.19220681,1.386294361,0,0,0,0
sh.600111,2017,0,11.04442964,1.945910149,490.634678,0.045052,0.4823,20689759919,0,0.1891,163.0168,10.3667,0.1,0.2,1.95,0.15,52.5891,0.0083,0.9414,1.70879,4.7640565,C,14.03657274,11.78156908,11.55000273,0,1,0,0,0
sh.600114,2017,0,12.37303723,2.772588722,255.301249,0.117182,0.1756,3302716596,0,-0.0802,33.8334,4.707,0.48,0.52,2.97,0.31,51.8492,1.8819,1.6563,0.99428,2.91246975,C,15.20927718,12.58200914,12.87384779,0,0,0,0,0
sh.600115,2017,1,19.82712968,2.890371758,212.975002,0.11961,0.7515,2.27464E+11,0,0.1612,25.7367,1.2051,0.55,1.01,7.9,1,86.3427,0.0001,0.74,0.73145,1.860342,G,15.35140978,12.80883584,20.28910205,0.693147181,1,0,1,1
sh.600125,2017,0,11.96181993,2.833213344,894.002704,0.062836,0.4014,8826871922,0,0.3391,52.4988,2.2377,0.07,0.1,2.61,0.29,37.2721,0.003,0.1811,1.42435,2.60449325,G,14.61652556,12.25083485,12.49565926,0,1,0,0,0
sh.600129,2017,1,11.78709698,1.791759469,192.48439,0.079926,0.8858,10662435510,0,-0.0466,7.4959,0.8777,0.1,0.11,5.1,0.02,56.7248,0.0036,1.6373,1.40894,5.31470875,C,14.51523655,12.10988526,12.28218265,0.693147181,1,0,1,0
sh.600131,2017,1,13.55018547,0,332.168699,0.069541,0.5196,2379276421,105606532,-0.3596,23.9847,3.0648,0.12,0.13,1.11,0.23,52.373,0,0.9202,1.41365,4.01304825,I,14.20444038,11.84424162,14.02886443,0.693147181,1,0,0,0
sh.600132,2017,0,12.99186548,2.833213344,178.602402,0.283126,0.6677,3506183195,0,0.1306,59.3794,3.1589,0.65,0.76,5.55,1.76,76.1323,0.0002,0.935,0.8656,9.1798785,C,15.62883597,12.96418278,13.49278306,0,0,0,0,0
sh.600133,2017,0,12.16415831,0,1029.232889,0.246433,0.8127,22824911755,128917565,0.1302,45.7818,1.1028,0.03,0.07,2.58,1.43,39.1722,0.0002,0.228,1.06473,1.8757365,E,14.46439284,12.12161533,12.62872687,0,1,1,0,0
sh.600135,2017,2,12.55685942,1.791759469,933.0221,0.035108,0.2794,2362423494,4648761,-0.2085,82.5856,2.8497,0.05,0.06,1.28,-0.21,35.8026,0,1.036,2.01147,3.069254,C,14.25994058,11.98155523,13.03686345,1.098612289,1,0,0,0
sh.600136,2017,0,13.542544,2.564949357,190.771021,0.050773,0.4643,5126211228,0,-0.1485,58.3403,11.9774,0.1,0.1,0.84,-1.23,45.7472,21.9284,0.4299,1.67007,2.646623,R,14.9485246,12.41479921,14.00421673,0,0,0,0,0
sh.600138,2017,1,12.00080351,3.891820298,202.563499,0.102234,0.425,13021238037,0,-0.0048,29.2011,1.4628,0.69,0.98,10.65,0.73,55.1686,0.0052,0.8174,0.7711,2.14359975,L,16.1191452,13.28840846,12.51690129,0.693147181,1,0,0,0
sh.600141,2017,0,10.98493457,2.944438979,570.320561,0.052637,0.6727,21743243861,0,0.1111,44.3796,0.5819,0.48,1.25,23.78,1.79,47.7271,0.055,0.5697,1.90934,1.1476865,C,14.52826476,12.13885991,11.47860492,0,1,0,0,0
sh.600143,2017,0,12.20152851,2.48490665,106.727442,0.055208,0.5158,20750139542,0,-0.1555,22.5902,0.9921,0.17,0.2,6.11,-0.32,18.0398,30.9787,0.3159,0.80946,1.712341333,C,15.17258232,12.42206205,12.68608192,0,0,0,0,0
sh.600150,2017,0,11.83769843,1.609437912,257.776075,-0.182808,0.7134,52326571320,0,-0.1065,-14.0123,1.5845,-0.2,-0.36,2.71,0.02,66.043,0,0.5112,1.72412,2.088853667,C,14.71530639,12.37465199,12.32772176,0,1,0,0,0
sh.600151,2017,0,11.20251668,1.791759469,132.502546,-0.053957,0.5534,13093581627,45556560,-0.3081,68.2554,1.998,-0.17,-0.17,3.02,-0.26,52.4009,0.0046,0.4678,1.2427,1.890496333,C,14.48799625,12.07911928,11.69868101,0,1,0,0,0
sh.600153,2017,1,12.71386401,3.17805383,232.687884,0.141002,0.7505,1.75295E+11,0,0.0393,10.1776,0.2165,0.58,0.91,50.86,-7.32,63.6774,0.0401,0.0655,0.62231,0.92867775,F,15.8528273,13.12942004,13.19305472,0.693147181,1,0,0,0
sh.600157,2017,0,11.7251908,0.693147181,84.416241,0.024748,0.7314,1.07173E+11,0,-0.1621,69.4215,3.0477,0.03,0.06,1.38,0.27,78.4336,0.0008,0.3712,0.83713,1.563745,D,14.81245956,12.37541994,12.22735307,0,0,0,0,0
sh.600158,2017,0,12.00147007,0.693147181,548.555924,0.035656,0.5012,3855224982,186239981,-0.5639,117.8899,7.3123,0.05,0.04,0.81,0.2,30.4095,0.0023,0.8139,1.56117,6.7048855,R,15.16056643,12.59977985,12.47559728,0,1,1,0,0
sh.600160,2017,0,11.59623143,3.33220451,390.258749,0.086419,0.1596,12948755748,66727728,0.0047,54.6249,2.2223,0.38,0.48,4.75,0.42,62.5189,0.0063,0.4162,1.51493,2.256249,C,14.31713458,11.9636947,12.08933969,0,1,0,0,0
sh.600161,2017,0,13.26059647,2.48490665,179.246492,0.388137,0.1313,3665745448,0,-0.0501,70.0749,9.0218,1.56,1.76,1.94,0.16,65.1201,0.0027,0.9212,1.34964,7.56142225,C,14.54903211,11.95793803,13.73313392,0,1,0,0,0
sh.600165,2017,1,12.53607695,0,261.707059,0.044308,0.5562,2299043964,0,0.3164,-72.0179,3.9494,0,-0.04,1.67,0.72,57.8046,0.0022,0.4127,0.43741,11.09045633,C,14.25884996,11.86896318,13.02573988,0.693147181,0,0,0,0
sh.600166,2017,0,10.70310944,2.995732274,246.203333,0.005905,0.6949,62419412207,0,-0.0906,36.1647,0.4028,0.02,-0.02,5.45,-0.54,42.563,0.0169,0.5961,1.00845,1.046383,C,15.77841842,13.09157372,11.21362716,0,1,0,0,0
sh.600167,2017,0,13.61402362,2.397895273,356.648641,0.12978,0.3571,11136330016,0,0.4031,27.963,10.0383,0.53,0.69,1.52,-0.15,83.8608,0.0169,1.1261,1.19252,3.43536375,D,13.04180604,10.95506156,14.08783533,0,0,0,1,0
sh.600168,2017,1,11.74657015,1.609437912,127.392444,0.068158,0.5203,10471797260,0,-0.1979,18.5619,4.9689,0.37,0.39,1.26,0.24,61.7934,0,0.8626,1.16842,1.32215725,D,13.8118047,11.48094963,12.22702959,0.693147181,1,0,0,0
sh.600169,2017,0,11.18893853,1.098612289,221.780615,0.012641,0.8631,30405677803,0,-0.1414,-5.8029,2.074,0.01,0.01,1.79,0.21,44.505,0.0004,1.022,1.30008,2.42628825,C,14.20457592,11.82761381,11.68166854,0,1,0,0,0
sh.600171,2017,0,12.14530519,0.693147181,644.552764,0.072553,0.1189,2747915333,0,0.158,250.6382,22.3586,0.23,0.23,0.56,0.01,33.5018,0,0.6532,1.7898,4.3539585,C,14.69218732,12.26569062,12.61222172,0,1,0,1,1
sh.600172,2017,0,12.10019371,2.63905733,348.994167,0.065777,0.5325,11065073914,0,-0.1171,38.9432,5.7434,0.19,0.22,1.68,0,39.3628,8.2395,1.3049,1.10179,2.54651375,C,13.95126535,11.57083521,12.57511832,0,0,0,0,0
sh.600176,2017,0,12.71492244,3.401197382,311.140599,0.172697,0.4936,24791808201,0,0.9866,28.1931,6.3849,0.53,0.63,2.21,0.77,66.4593,0.0034,1.1244,1.49136,2.90619525,C,15.91622436,13.2933746,13.2084222,0,1,0,0,0
sh.600180,2017,0,13.0086037,2.302585093,91.923395,0.136717,0.7526,21159781933,0,-0.2304,22.9011,0.4988,0.35,0.55,23.96,-2.32,76.1741,0.0797,0.0104,1.37401,2.61372825,F,15.06884508,12.56054549,13.50921745,0,0,0,1,0
sh.600183,2017,0,10.23307033,2.079441542,426.982821,0.17858,0.5002,12840963368,0,0.5691,30.3182,2.9463,0.18,0.23,1.97,0.19,73.4407,0.465,0.8167,2.1681,3.5865355,C,16.85550375,14.17066021,10.74166604,0,1,0,0,0
sh.600186,2017,0,11.15872054,0,228.751833,-3.029455,1.0586,1889231700,0,-0.4047,58.3969,1.8394,-0.1,-0.14,1.3,0.01,15.0361,0.465,3.3995,1.05244,3.5865355,C,14.13759478,11.65405628,11.66184329,0,0,0,0,0
sh.600188,2017,1,17.47991948,2.890371758,127.414401,0.132271,0.6035,1.94887E+11,0,0.337,18.8229,0.6973,1.07,2.22,40.28,1.67,95.141,0.0022,0.4499,1.51267,0.94350275,B,14.43989752,12.07181564,17.98278191,0.693147181,1,0,0,0
sh.600192,2017,0,11.37995695,0.693147181,366.063008,0.008494,0.5581,4689745014,0,-0.3023,147.9545,1.5835,0.03,0.02,3.2,-0.01,42.3111,0.0032,2.1367,1.85381,1.7020475,C,13.64590896,11.41253876,11.86043554,0,1,0,0,0
sh.600195,2017,0,11.74391735,3.295836866,154.913633,0.107219,0.3744,6269255067,0,-0.0725,21.0825,2.1318,0.61,0.81,6.1,-0.76,69.2365,0.0057,1.0634,0.92006,2.2297835,C,14.8828389,12.33298546,12.23924153,0,1,0,0,0
sh.600197,2017,0,16.35849591,2.772588722,512.4711,0.162973,0.2713,3068967817,0,0.6163,37.1392,6.1007,0.58,0.77,2.92,0.44,69.6854,0,1.0767,1.22221,4.479149,C,13.6962776,11.47237119,16.83159737,0,1,0,0,0
sh.600199,2017,0,13.64232276,0.693147181,508.28727,0.003644,0.2813,3133971823,0,-0.1623,241.8239,2.9768,0.01,0.02,1.49,-0.41,40.6561,0.0037,2.6067,1.55469,2.1033195,C,13.67429371,11.43592538,14.14795649,0,1,0,0,0
sh.600200,2017,1,11.68235247,0,269.377301,0.04559,0.3675,4634581388,0,-0.4019,155.0197,2.0901,0.14,0.17,3.3,0.12,21.0289,0.2204,0.6229,1.42295,3.2787645,C,15.50218744,12.79955753,12.1671171,0.693147181,0,0,0,0
sh.600201,2017,0,13.05062935,3.433987204,182.168901,0.194622,0.2121,5683574193,0,0.4066,38.6418,18.8126,1.06,0.9,1.47,0.79,32.6041,2.5276,0.6397,0.81064,5.5750385,C,15.70030505,12.84731887,13.5225767,0,0,1,0,0
sh.600202,2017,0,12.16985326,0,443.440237,-0.146912,0.6393,1651495914,0,-0.4926,-15.5522,8.8855,-0.11,-0.13,0.6,0.29,39.0225,2.5276,2.5013,1.35938,6.78357325,C,13.97473492,11.64947601,12.60655972,0,1,0,0,0
sh.600207,2017,2,10.76547838,0,214.595774,0.004764,0.1669,2327987186,25943396,-0.2486,330.2439,3.1217,-0.01,0,1.61,-0.08,67.4319,0.0082,1.1528,0.81484,3.4958655,D,14.08248035,11.7501542,11.2598306,1.098612289,1,1,0,0
sh.600211,2017,3,14.09312457,2.302585093,186.461999,0.112395,0.1222,2330044649,0,-0.3803,27.5696,7.563,0.75,0.62,3.58,0.31,64.1343,0,0.5078,0.86267,5.307155,C,14.52846086,11.99558397,14.59077401,1.386294361,0,0,0,0
sh.600212,2017,0,13.41781656,0,463.405451,0.016669,0.0512,795755423.9,0,-0.0562,116.7702,18.3799,0.02,0.02,0.12,0,19.06,0,1.9505,0.9479,6.634622,S,13.32350832,11.03978187,13.89141113,0,0,0,0,0
sh.600215,2017,0,13.14580465,0,488.206927,0.003714,0.2354,3180438948,0,-0.1361,372.7273,11.5528,0.02,0.04,0.47,0.36,31.082,0.0011,0.8485,1.34658,2.159103,K,14.01173584,11.66502148,13.64133707,0,1,0,0,0
sh.600221,2017,0,9.978158743,1.945910149,125.599158,0.057674,0.6252,1.97348E+11,0,-0.0215,17.7617,1.3179,0.16,0.23,2.75,0.52,56.246,0,0.4135,0.5166,0.7273485,G,14.30421388,11.88100748,10.47038914,0,1,0,0,1
sh.600222,2017,1,12.45191081,0.693147181,216.260471,0.003442,0.4629,2808176704,0,-0.3652,728.7671,3.2026,0,0,0.53,-0.01,30.213,0,1.4336,1.53361,2.42697125,C,14.70595042,12.19891021,12.9362817,0.693147181,1,0,0,0
sh.600223,2017,2,11.11223504,1.609437912,121.947308,0.04519,0.9396,43394898933,0,-0.2886,40.3125,0.5066,0.05,0.08,1.36,1.44,64.4855,0,0.2448,1.27139,1.77254425,K,14.47406681,12.07930088,11.61721733,1.098612289,1,0,0,0
sh.600225,2017,1,9.917056294,1.098612289,123.24618,0.122956,0.8723,14820874130,84430987,-0.2425,-10.1657,2.3677,-0.05,-0.06,0.41,1.05,61.27,0,0.4221,0.87076,2.614122333,K,13.90379704,11.58720695,10.4130443,0.693147181,1,0,0,0
sh.600226,2017,1,13.25764291,0,191.5313,0.062129,0.2292,5453998694,0,-0.2056,96.0411,14.2388,0.09,0.1,0.41,-0.02,8.4975,31.2637,0.961,1.20094,4.016000667,I,15.33241665,12.57132235,13.73007528,0.693147181,0,0,1,0
sh.600227,2017,0,15.70871797,0.693147181,183.804944,0.007916,0.3293,6914423606,0,-0.0221,-25.9523,4.5066,-0.01,0,0.62,-0.11,59.632,0.0003,1.0101,1.05776,2.545271333,C,13.34390725,11.15123647,16.18820195,0,0,0,0,0
sh.600229,2017,1,12.45028202,1.945910149,157.592581,0.142127,0.3424,3528992842,0,-0.3251,19.1235,3.0397,0.26,0.26,1.93,-0.07,62.5859,0,0.85,1.47579,2.85158725,R,14.64454305,12.19729116,12.93637339,0.693147181,1,0,0,0
sh.600231,2017,1,11.30425237,2.564949357,811.882837,0.188956,0.5676,14771412132,0,0.8819,20.343,0.8883,0.4,0.52,5.32,0.67,74.2074,0.0013,0.4504,1.73539,1.93304325,C,15.03116516,12.68943645,11.80378251,0.693147181,1,0,0,0
sh.600234,2017,0,14.91506427,0,110.133166,-0.358832,0.814,476755388.6,0,-0.2452,166.506,135.6405,0.01,-0.03,0.02,-0.1,13.18,2.5968,4.2119,0.96535,28.989802,C,14.45002229,11.88333587,15.38311007,0,0,0,0,0
sh.600238,2017,0,13.41660553,0.693147181,173.828313,-0.140025,0.6066,1928741261,0,-0.3379,-716.6667,4.3271,0.01,0.01,1.54,-0.37,39.4074,0.0016,0.7323,0.88342,5.32031575,C,14.30329332,11.84184236,13.90199391,0,0,0,0,0
